longTermAdminCd,longTermAdminNm,adminPttnName,ratingCd,siDoName,siGunGuName,ratingDate,ratingGrade,opRating,safeRating,rightRating,processRating,resultRating
11132000343,사랑방요양원,노인요양공동생활가정,2018년 정기평가,서울특별시,도봉구,2018-08-10,E,69,78,45,39,70
11132000322,사랑채요양종합복지센터,노인요양공동생활가정,2018년 정기평가,서울특별시,도봉구,2018-08-13,B,89,98,63,69,89
11132000113,(주)도봉늘푸른요양원,노인요양공동생활가정,2018년 정기평가,서울특별시,도봉구,2018-03-12,E,28,76,20,61,91
11132000319,도봉요양원,노인요양공동생활가정,2018년 정기평가,서울특별시,도봉구,2018-06-12,C,85,87,59,74,86
11132000274,수노인요양공동생활가정1호점,노인요양공동생활가정,2018년 정기평가,서울특별시,도봉구,2018-07-09,D,85,86,90,42,88
11132000275,수노인요양공동생활가정2호점,노인요양공동생활가정,2018년 정기평가,서울특별시,도봉구,2018-07-09,C,82,83,90,69,95
11132000352,그린요양원,노인요양공동생활가정,2018년 정기평가,서울특별시,도봉구,2018-03-08,E,82,64,45,47,59
11132000240,동그라미요양센터2호점,노인요양공동생활가정,2018년 정기평가,서울특별시,도봉구,2018-03-09,B,67,92,90,84,78
11132000370,쌍문늘푸른요양원,노인요양공동생활가정,2018년 정기평가,서울특별시,도봉구,2018-03-12,E,28,71,59,39,85
11132000295,도봉효드림요양원,노인요양공동생활가정,2018년 정기평가,서울특별시,도봉구,2018-05-08,D,76,79,56,54,77
11132000379,도봉하루요양원1호점,노인요양공동생활가정,2018년 정기평가,서울특별시,도봉구,2018-08-20,C,58,81,63,86,94
11132000380,도봉하루요양원2호점,노인요양공동생활가정,2018년 정기평가,서울특별시,도봉구,2018-08-20,C,58,87,90,86,86
11138000006,정원치매노인요양센터,노인요양시설,2018년 정기평가,서울특별시,은평구,2018-07-27,B,85,98,93,75,95
11138000008,정원노인요양원,노인요양시설,2018년 정기평가,서울특별시,은평구,2018-07-27,B,100,97,93,78,95
11138000217,노블케어스,노인요양시설,2018년 정기평가,서울특별시,은평구,2018-05-23,B,90,92,63,87,79
11138000224,노블타운 요양원,노인요양시설,2018년 정기평가,서울특별시,은평구,2018-05-08,C,65,89,77,75,91
11138000258,수색실버케어,노인요양시설,2018년 정기평가,서울특별시,은평구,2018-04-04,C,73,92,86,69,93
11138000004,자비의집,노인요양시설,2018년 정기평가,서울특별시,은평구,2018-06-21,E,96,95,100,90,97
11138000065,붓다마을,노인요양시설,2018년 정기평가,서울특별시,은평구,2018-06-21,A,100,98,86,90,97
11138000216,마추미실버케어 응암점,노인요양시설,2018년 정기평가,서울특별시,은평구,2018-06-18,B,66,93,63,81,85
11138000128,엘림요양원,노인요양시설,2018년 정기평가,서울특별시,은평구,2018-03-22,B,95,89,100,82,98
11138000195,써니요양원,노인요양시설,2018년 정기평가,서울특별시,은평구,2018-03-19,C,51,94,77,62,71
11138000093,녹번실버,노인요양시설,2018년 정기평가,서울특별시,은평구,2018-03-15,C,92,92,54,79,95
11138000090,해피안,노인요양시설,2018년 정기평가,서울특별시,은평구,2018-03-30,A,88,95,86,100,87
11138000243,은평요양원,노인요양시설,2018년 정기평가,서울특별시,은평구,2018-03-23,A,98,98,100,83,73
11138000271,'참좋은요양원,노인요양공동생활가정,2018년 정기평가,서울특별시,은평구,2018-07-24,E,53,77,45,12,67
11138000031,시온노인요양원,노인요양공동생활가정,2018년 정기평가,서울특별시,은평구,2018-04-30,C,76,96,63,60,88
11138000121,로뎀요양원,노인요양공동생활가정,2018년 정기평가,서울특별시,은평구,2018-05-24,B,91,97,63,98,94
11138000280,주안요양원,노인요양공동생활가정,2018년 정기평가,서울특별시,은평구,2018-05-04,D,64,88,63,48,95
11138000257,'(협)노인돌봄은평요양원,노인요양공동생활가정,2018년 정기평가,서울특별시,은평구,2018-03-13,E,39,86,81,50,95
11150000325,수명산요양원,노인요양시설,2018년 정기평가,서울특별시,강서구,2018-05-23,C,83,88,100,58,56
11150000003,호선실버센터,노인요양시설,2018년 정기평가,서울특별시,강서구,2018-06-21,B,83,95,86,80,89
11150000004,천사노인요양원,노인요양시설,2018년 정기평가,서울특별시,강서구,2018-03-30,A,91,87,90,92,94
11150000154,봄날서울요양원,노인요양시설,2018년 정기평가,서울특별시,강서구,2018-04-03,C,86,83,56,60,85
11150000249,봄날강서요양원,노인요양시설,2018년 정기평가,서울특별시,강서구,2018-04-03,C,73,82,86,61,85
11150000008,시니어스너싱홈,노인요양시설,2018년 정기평가,서울특별시,강서구,2018-04-05,B,96,87,100,82,77
11150000238,요안나요양원,노인요양시설,2018년 정기평가,서울특별시,강서구,2018-04-06,E,91,97,81,81,84
11150000340,햇살요양원,노인요양시설,2018년 정기평가,서울특별시,강서구,2018-03-19,D,61,81,59,67,87
11150000336,강서사랑요양원,노인요양시설,2018년 정기평가,서울특별시,강서구,2018-03-30,C,70,80,59,76,83
11150000339,참사랑실버케어,노인요양시설,2018년 정기평가,서울특별시,강서구,2018-06-21,B,90,81,77,85,85
11150000257,선화요양원,노인요양시설,2018년 정기평가,서울특별시,강서구,2018-03-19,D,58,81,59,55,92
11150000002,행복한집,노인요양시설,2018년 정기평가,서울특별시,강서구,2018-06-25,A,96,92,100,88,87
11150000068,한마음노인전문요양원,노인요양시설,2018년 정기평가,서울특별시,강서구,2018-05-31,D,40,92,45,52,80
11150000351,성심노인요양원,노인요양공동생활가정,2018년 정기평가,서울특별시,강서구,2018-05-02,E,51,82,45,33,75
11154500101,실버캐슬 요양센터,노인요양공동생활가정,2018년 정기평가,서울특별시,금천구,2018-04-03,D,73,67,77,62,58
11154500002,남부실버요양원,노인요양시설,2018년 정기평가,서울특별시,금천구,2018-09-10,E,70,78,38,71,93
11154500029,남부실버요양센터 다솔관,노인요양시설,2018년 정기평가,서울특별시,금천구,2018-09-10,D,71,72,56,50,78
11154500157,임원요양원,노인요양시설,2018년 정기평가,서울특별시,금천구,2018-06-26,E,76,68,63,42,75
11154500008,노인요양센터 인영실버,노인요양시설,2018년 정기평가,서울특별시,금천구,2018-03-29,C,83,94,56,64,90
11154500194,사랑가득 요양원,노인요양시설,2018년 정기평가,서울특별시,금천구,2018-03-20,A,91,89,100,91,87
11154500170,금천구립사랑채요양원,노인요양시설,2018년 정기평가,서울특별시,금천구,2018-04-20,B,90,92,100,82,93
11154500096,로뎀복지요양원,노인요양시설,2018년 정기평가,서울특별시,금천구,2018-03-19,D,45,82,56,66,59
11154500097,청담노인복지센터,노인요양공동생활가정,2018년 정기평가,서울특별시,금천구,2018-06-01,B,82,96,63,88,97
11154500142,실버캐슬,노인요양공동생활가정,2018년 정기평가,서울특별시,금천구,2018-04-03,E,60,60,77,51,93
11154500164,대한실버하우스,노인요양공동생활가정,2018년 정기평가,서울특별시,금천구,2018-08-17,E,66,58,52,43,82
11154500184,주은요양원,노인요양공동생활가정,2018년 정기평가,서울특별시,금천구,2018-03-13,C,62,90,86,53,97
11154500190,실버캐슬요양원,노인요양공동생활가정,2018년 정기평가,서울특별시,금천구,2018-04-04,E,76,60,20,47,74
11159000004,청운노인복지센터,노인요양시설,2018년 정기평가,서울특별시,동작구,2018-04-13,B,83,89,63,83,84
11159000110,동작실버센터,노인요양시설,2018년 정기평가,서울특별시,동작구,2018-04-04,A,90,92,95,100,87
11159000178,서울시립 영보노인요양원,노인요양시설,2018년 정기평가,서울특별시,동작구,2018-04-26,D,66,85,100,71,88
11159000189,나이팅게일 너싱홈,노인요양시설,2018년 정기평가,서울특별시,동작구,2018-03-08,C,78,77,86,56,87
11159000054,정성요양원,노인요양공동생활가정,2018년 정기평가,서울특별시,동작구,2018-05-15,C,75,93,100,64,67
11159000060,정성노인요양원,노인요양공동생활가정,2018년 정기평가,서울특별시,동작구,2018-05-15,C,75,85,100,64,72
11159000002,청남노인요양공동생활가정,노인요양공동생활가정,2018년 정기평가,서울특별시,동작구,2018-08-07,B,91,91,63,78,81
11168000175,국민건강보험공단 서울요양원,노인요양시설,2018년 정기평가,서울특별시,강남구,2018-07-20,A,95,95,100,97,74
11168000009,광림노인전문요양원,노인요양시설,2018년 정기평가,서울특별시,강남구,2018-05-29,A,96,86,100,88,94
11168000067,구립 역삼노인요양센터,노인요양시설,2018년 정기평가,서울특별시,강남구,2018-05-23,C,88,92,63,56,98
11168000104,강남구립 논현요양센터,노인요양시설,2018년 정기평가,서울특별시,강남구,2018-04-10,B,85,91,77,100,69
11168000082,강남실버센터,노인요양시설,2018년 정기평가,서울특별시,강남구,2018-04-16,C,80,77,70,61,92
11168000180,강남유명요양원,노인요양공동생활가정,2018년 정기평가,서울특별시,강남구,2018-05-08,D,71,82,86,43,88
11168000127,구립대치노인요양센터,노인요양공동생활가정,2018년 정기평가,서울특별시,강남구,2018-07-06,A,92,98,100,98,93
11174000156,성암장수마을,노인요양시설,2018년 정기평가,서울특별시,강동구,2018-07-23,C,86,80,59,57,87
11174000191,강동노인복지관 치매요양원,노인요양시설,2018년 정기평가,서울특별시,강동구,2018-04-04,B,73,95,100,75,79
11174000123,흰돌장기요양센터1호점,노인요양공동생활가정,2018년 정기평가,서울특별시,강동구,2018-04-06,B,98,88,77,73,84
11174000261,강일성모노인요양원,노인요양시설,2018년 정기평가,서울특별시,강동구,2018-07-31,B,88,95,90,79,77
11174000126,그랜드너싱홈,노인요양시설,2018년 정기평가,서울특별시,강동구,2018-03-15,C,73,90,93,75,67
11174000208,대한연세요양원,노인요양시설,2018년 정기평가,서울특별시,강동구,2018-04-20,B,68,95,81,71,90
11174000290,마더노인요양센터,노인요양시설,2018년 정기평가,서울특별시,강동구,2018-03-12,E,46,65,38,51,80
11174000228,은혜요양원,노인요양공동생활가정,2018년 정기평가,서울특별시,강동구,2018-06-04,D,85,93,45,45,83
11174000217,흰돌장기요양센터2호점,노인요양공동생활가정,2018년 정기평가,서울특별시,강동구,2018-04-06,B,91,87,77,72,85
11174000218,흰돌장기요양센터3호점,노인요양공동생활가정,2018년 정기평가,서울특별시,강동구,2018-04-06,D,96,82,77,44,93
11174000222,늘편한요양원,노인요양공동생활가정,2018년 정기평가,서울특별시,강동구,2018-03-06,E,39,86,90,51,83
11174000195,늘편한요양센터,노인요양공동생활가정,2018년 정기평가,서울특별시,강동구,2018-04-19,E,62,79,81,36,83
11174000204,늘편한요양센터2호,노인요양공동생활가정,2018년 정기평가,서울특별시,강동구,2018-04-19,D,71,86,45,62,92
11114000040,구립중구노인요양센터,노인요양시설,2018년 정기평가,서울특별시,중구,2018-07-02,B,91,89,63,81,90
11114000030,남산실버복지센터,노인요양시설,2018년 정기평가,서울특별시,중구,2018-08-29,C,86,88,63,56,92
11114000043,효심원,노인요양공동생활가정,2018년 정기평가,서울특별시,중구,2018-03-08,E,46,66,72,45,66
14211000204,정훈실버빌,노인요양시설,2018년 정기평가,강원도,춘천시,2018-05-24,D,90,90,45,89,90
14211000217,강촌노인요양원,노인요양시설,2018년 정기평가,강원도,춘천시,2018-08-20,D,60,83,86,70,83
14211000038,엘림원,노인요양시설,2018년 정기평가,강원도,춘천시,2018-05-02,D,55,85,40,50,91
14211000014,춘천원광효도의집,노인요양시설,2018년 정기평가,강원도,춘천시,2018-07-16,C,90,89,90,65,83
14211000010,양지노인마을,노인요양시설,2018년 정기평가,강원도,춘천시,2018-10-18,A,100,98,95,98,85
14211000124,소망의집,노인요양시설,2018년 정기평가,강원도,춘천시,2018-10-10,B,68,92,100,76,85
14211000019,춘천시립요양원,노인요양시설,2018년 정기평가,강원도,춘천시,2018-09-18,A,93,97,100,100,94
14211000167,가족과함께,노인요양시설,2018년 정기평가,강원도,춘천시,2018-04-30,A,81,100,100,85,88
14211000011,연화마을,노인요양시설,2018년 정기평가,강원도,춘천시,2018-05-28,A,95,92,100,100,97
14211000144,행복이가득한집,노인요양시설,2018년 정기평가,강원도,춘천시,2018-07-09,A,90,92,100,100,97
14211000292,노인요양시설 삭주요양복지센터,노인요양시설,2018년 정기평가,강원도,춘천시,2018-10-11,E,38,67,77,46,86
14211000145,소망요양원,노인요양시설,2018년 정기평가,강원도,춘천시,2018-08-21,B,86,91,63,75,93
14211000261,행복한요양원,노인요양시설,2018년 정기평가,강원도,춘천시,2018-10-24,E,80,98,95,94,87
14211000211,천사실버홈,노인요양시설,2018년 정기평가,강원도,춘천시,2018-04-10,A,95,86,81,98,84
14211000241,CNK 실버빌,노인요양시설,2018년 정기평가,강원도,춘천시,2018-04-24,C,83,96,63,60,70
14211000029,태양의집,노인요양공동생활가정,2018년 정기평가,강원도,춘천시,2018-07-12,E,41,66,38,18,76
14211000186,평강요양원,노인요양시설,2018년 정기평가,강원도,춘천시,2018-05-29,E,46,69,38,32,87
14211000168,강남노인요양원,노인요양공동생활가정,2018년 정기평가,강원도,춘천시,2018-08-30,D,60,61,40,61,78
14211000189,다사랑공동생활가정,노인요양공동생활가정,2018년 정기평가,강원도,춘천시,2018-07-04,E,64,74,38,33,82
14211000155,봄내공동생활가정,노인요양공동생활가정,2018년 정기평가,강원도,춘천시,2018-04-30,C,71,75,90,56,85
14211000288,우두실버홈,노인요양공동생활가정,2018년 정기평가,강원도,춘천시,2018-05-15,C,76,79,63,78,80
